tac_code,manufacturer,model,device_type,operating_system,band_support,approved_date,status
476687,TP-Link,TP-Link X-24,router,Embedded Linux,GSM;WCDMA;LTE,2020-03-13,active
541508,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2023-11-09,active
224562,Vivo,Vivo X-73,smartphone,Android,GSM;WCDMA;LTE;NR,2025-03-11,active
887574,Huawei,Huawei X-74,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-07-05,active
215063,Quectel,Quectel X-26,iot,RTOS,GSM;WCDMA,2024-01-25,active
817684,Realme,Realme X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2024-12-01,active
555426,Xiaomi,Xiaomi X-72,smartphone,Android,GSM;WCDMA;LTE,2023-04-20,active
259903,Samsung,Samsung X-41,tablet,Android,GSM;WCDMA;LTE,2020-05-23,active
359369,Huawei,Huawei X-35,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2020-12-24,active
626735,Samsung,Samsung X-85,tablet,Android,GSM;WCDMA;LTE;NR,2021-04-04,active
238722,Xiaomi,Xiaomi X-34,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-20,active
309341,Samsung,Samsung X-58,smartphone,Android,GSM;WCDMA;LTE;NR,2022-12-21,active
342669,Oppo,Oppo X-71,smartphone,Android,GSM;WCDMA;LTE,2023-11-02,active
419071,Xiaomi,Xiaomi X-45,smartphone,Android,GSM;WCDMA;LTE;NR,2025-07-08,active
435377,TP-Link,TP-Link X-15,router,Embedded Linux,GSM;WCDMA;LTE,2025-12-11,active
322274,Xiaomi,Xiaomi X-87,smartphone,Android,GSM;WCDMA;LTE,2021-05-16,active
481242,Samsung,Samsung X-22,smartphone,Android,GSM;WCDMA;LTE;NR,2025-09-25,active
236637,Realme,Realme X-56,smartphone,Android,GSM;WCDMA;LTE;NR,2024-09-20,active
489642,Xiaomi,Xiaomi X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-05,active
760140,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2025-04-07,active
838889,Samsung,Samsung X-19,smartphone,Android,GSM;WCDMA;LTE;NR,2024-06-10,active
860585,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-03-07,active
538527,Xiaomi,Xiaomi X-81,smartphone,Android,GSM;WCDMA;LTE;NR,2022-08-21,active
852170,Oppo,Oppo X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2024-09-26,active
122937,Xiaomi,Xiaomi X-99,smartphone,Android,GSM;WCDMA;LTE;NR,2022-01-19,active
163746,Samsung,Samsung X-60,tablet,Android,GSM;WCDMA;LTE;NR,2024-09-03,active
273558,Vivo,Vivo X-59,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-20,active
384682,Samsung,Samsung X-30,smartphone,Android,GSM;WCDMA;LTE;NR,2024-12-01,active
929053,Vivo,Vivo X-77,smartphone,Android,GSM;WCDMA;LTE,2021-05-23,active
381558,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2021-05-02,active
770685,Xiaomi,Xiaomi X-27,smartphone,Android,GSM;WCDMA;LTE,2020-11-08,active
963408,Samsung,Samsung X-10,smartphone,Android,GSM;WCDMA;LTE;NR,2025-10-12,active
440327,Realme,Realme X-80,smartphone,Android,GSM;WCDMA;LTE,2021-07-20,active
409220,Samsung,Samsung X-90,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-24,active
393276,Samsung,Samsung X-78,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-24,active
881996,Lenovo,Lenovo X-90,tablet,Android,GSM;WCDMA;LTE;NR,2024-04-27,active
563664,Xiaomi,Xiaomi X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-15,active
342979,Huawei,Huawei X-57,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-02-16,active
290330,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-03-21,active
395744,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-10-07,active
172827,Oppo,Oppo X-41,smartphone,Android,GSM;WCDMA;LTE;NR,2025-07-04,active
859490,Realme,Realme X-11,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-01,active
215380,Huawei,Huawei X-26,router,HarmonyOS,GSM;WCDMA;LTE,2020-05-05,active
757860,Samsung,Samsung X-23,smartphone,Android,GSM;WCDMA;LTE;NR,2022-12-03,active
312149,Vivo,Vivo X-66,smartphone,Android,GSM;WCDMA;LTE;NR,2022-06-16,active
262018,Vivo,Vivo X-98,smartphone,Android,GSM;WCDMA;LTE,2024-02-01,active
964996,Vivo,Vivo X-47,smartphone,Android,GSM;WCDMA;LTE,2023-03-01,active
335208,Oppo,Oppo X-59,smartphone,Android,GSM;WCDMA;LTE,2025-05-08,active
817663,Realme,Realme X-24,smartphone,Android,GSM;WCDMA;LTE;NR,2020-04-04,active
395503,Vivo,Vivo X-52,smartphone,Android,GSM;WCDMA;LTE,2020-01-20,active
258442,Vivo,Vivo X-52,smartphone,Android,GSM;WCDMA;LTE;NR,2025-07-05,active
799686,Lenovo,Lenovo X-54,tablet,Android,GSM;WCDMA;LTE;NR,2022-08-22,active
487042,Quectel,Quectel X-10,iot,RTOS,GSM;WCDMA;NR,2021-11-05,active
435812,Oppo,Oppo X-71,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-14,active
862008,Samsung,Samsung X-51,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-12,active
434826,Oppo,Oppo X-98,smartphone,Android,GSM;WCDMA;LTE;NR,2024-11-11,active
244935,TP-Link,TP-Link X-59,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-09-18,active
616530,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2025-07-17,active
705947,Samsung,Samsung X-99,tablet,Android,GSM;WCDMA;LTE,2022-01-07,active
991913,Vivo,Vivo X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2020-01-12,active
478387,TP-Link,TP-Link X-47,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-07-08,active
320974,Huawei,Huawei X-27,router,HarmonyOS,GSM;WCDMA;LTE,2025-12-05,active
495796,Huawei,Huawei X-57,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-11-19,active
177353,Vivo,Vivo X-30,smartphone,Android,GSM;WCDMA;LTE,2022-03-03,active
356949,Vivo,Vivo X-63,smartphone,Android,GSM;WCDMA;LTE,2021-08-24,active
246918,Lenovo,Lenovo X-70,tablet,Android,GSM;WCDMA;LTE;NR,2022-08-26,active
776171,Lenovo,Lenovo X-24,tablet,Android,GSM;WCDMA;LTE,2025-01-20,active
887619,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2023-11-15,active
681074,Lenovo,Lenovo X-83,tablet,Android,GSM;WCDMA;LTE;NR,2025-04-14,active
264417,Samsung,Samsung X-76,smartphone,Android,GSM;WCDMA;LTE,2021-12-07,active
519852,Samsung,Samsung X-60,tablet,Android,GSM;WCDMA;LTE,2025-09-20,active
982600,Realme,Realme X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-13,active
967438,Samsung,Samsung X-57,smartphone,Android,GSM;WCDMA;LTE;NR,2021-05-04,active
209471,Vivo,Vivo X-52,smartphone,Android,GSM;WCDMA;LTE,2022-03-18,active
168492,Samsung,Samsung X-49,smartphone,Android,GSM;WCDMA;LTE,2021-11-02,active
352009,Vivo,Vivo X-82,smartphone,Android,GSM;WCDMA;LTE,2023-01-02,active
429861,Xiaomi,Xiaomi X-11,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-17,active
304350,Oppo,Oppo X-55,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-04,active
447412,Realme,Realme X-74,smartphone,Android,GSM;WCDMA;LTE,2021-01-19,active
934739,Vivo,Vivo X-14,smartphone,Android,GSM;WCDMA;LTE,2021-11-15,active
182578,Huawei,Huawei X-39,router,HarmonyOS,GSM;WCDMA;LTE;NR,2025-11-05,active
906172,Lenovo,Lenovo X-67,tablet,Android,GSM;WCDMA;LTE;NR,2022-05-12,active
753756,ZTE,ZTE X-15,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-07-08,active
318964,Quectel,Quectel X-29,iot,RTOS,GSM;WCDMA;NR,2023-02-26,active
115667,Xiaomi,Xiaomi X-80,smartphone,Android,GSM;WCDMA;LTE;NR,2020-08-04,active
576900,Xiaomi,Xiaomi X-30,smartphone,Android,GSM;WCDMA;LTE,2024-06-12,active
193563,Realme,Realme X-68,smartphone,Android,GSM;WCDMA;LTE,2023-05-25,active
563518,Samsung,Samsung X-25,tablet,Android,GSM;WCDMA;LTE;NR,2023-01-12,active
400548,Vivo,Vivo X-97,smartphone,Android,GSM;WCDMA;LTE,2022-09-28,active
754974,Sierra Wireless,Sierra Wireless X-20,iot,Embedded Linux,GSM;WCDMA;NR,2024-08-09,active
815711,Realme,Realme X-17,smartphone,Android,GSM;WCDMA;LTE;NR,2021-12-27,active
688041,Samsung,Samsung X-47,smartphone,Android,GSM;WCDMA;LTE,2024-07-28,active
176523,Oppo,Oppo X-95,smartphone,Android,GSM;WCDMA;LTE,2023-08-21,active
661109,Telit,Telit X-23,iot,RTOS,GSM;WCDMA,2025-02-13,active
905533,Oppo,Oppo X-52,smartphone,Android,GSM;WCDMA;LTE,2022-10-16,active
322964,Huawei,Huawei X-24,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-09-05,active
592796,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-07-02,active
947808,Oppo,Oppo X-70,smartphone,Android,GSM;WCDMA;LTE,2021-01-25,active
816881,Xiaomi,Xiaomi X-91,smartphone,Android,GSM;WCDMA;LTE,2021-02-09,active
524745,Realme,Realme X-67,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-22,active
372050,Samsung,Samsung X-21,smartphone,Android,GSM;WCDMA;LTE;NR,2023-06-25,active
411327,Xiaomi,Xiaomi X-63,smartphone,Android,GSM;WCDMA;LTE;NR,2024-12-26,active
268494,Telit,Telit X-55,iot,RTOS,GSM;WCDMA;NR,2024-07-27,active
110413,Vivo,Vivo X-35,smartphone,Android,GSM;WCDMA;LTE,2025-10-20,active
251642,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE,2023-03-16,active
431777,Realme,Realme X-62,smartphone,Android,GSM;WCDMA;LTE,2025-01-15,active
972950,ZTE,ZTE X-91,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-01-07,active
881931,Telit,Telit X-99,iot,RTOS,GSM;WCDMA;NR,2021-10-13,active
326636,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-06-01,active
416611,Huawei,Huawei X-99,router,HarmonyOS,GSM;WCDMA;LTE;NR,2023-07-14,active
468814,Vivo,Vivo X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2022-02-06,active
581111,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-07-13,active
398873,ZTE,ZTE X-91,router,Embedded Linux,GSM;WCDMA;LTE,2024-02-03,active
945089,Huawei,Huawei X-93,router,HarmonyOS,GSM;WCDMA;LTE,2023-02-16,active
886372,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2020-11-10,active
993077,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-04-28,active
592384,Sierra Wireless,Sierra Wireless X-69,iot,Embedded Linux,GSM;WCDMA;NR,2025-12-26,active
877155,Xiaomi,Xiaomi X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2022-11-09,active
422328,ZTE,ZTE X-96,router,Embedded Linux,GSM;WCDMA;LTE,2023-01-01,active
127521,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2024-06-11,active
278688,Telit,Telit X-40,iot,RTOS,GSM;WCDMA;NR,2023-04-20,active
775738,Samsung,Samsung X-83,smartphone,Android,GSM;WCDMA;LTE;NR,2025-07-24,active
282155,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE,2021-02-23,active
940089,Samsung,Samsung X-90,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-09,active
978012,Xiaomi,Xiaomi X-36,smartphone,Android,GSM;WCDMA;LTE,2020-07-01,active
759443,Samsung,Samsung X-13,tablet,Android,GSM;WCDMA;LTE;NR,2024-02-19,active
500980,Realme,Realme X-26,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-25,active
475517,Realme,Realme X-38,smartphone,Android,GSM;WCDMA;LTE,2024-04-24,active
917919,ZTE,ZTE X-43,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-02-05,active
757916,Vivo,Vivo X-23,smartphone,Android,GSM;WCDMA;LTE,2024-02-04,active
248725,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2022-04-13,active
205561,Samsung,Samsung X-62,smartphone,Android,GSM;WCDMA;LTE,2025-02-07,active
820724,Xiaomi,Xiaomi X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-10,active
110632,Quectel,Quectel X-25,iot,RTOS,GSM;WCDMA;NR,2022-08-20,active
729138,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-04-20,active
130990,Vivo,Vivo X-75,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-04,active
327496,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2025-03-09,active
386960,Samsung,Samsung X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-15,active
881393,ZTE,ZTE X-75,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-05-06,active
307488,Lenovo,Lenovo X-60,tablet,Android,GSM;WCDMA;LTE,2024-05-06,active
932673,Realme,Realme X-72,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-20,active
883369,Xiaomi,Xiaomi X-89,smartphone,Android,GSM;WCDMA;LTE,2023-07-07,active
694691,Realme,Realme X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2020-09-09,active
715377,Vivo,Vivo X-92,smartphone,Android,GSM;WCDMA;LTE;NR,2024-06-13,active
131394,Xiaomi,Xiaomi X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-03,active
325636,Lenovo,Lenovo X-28,tablet,Android,GSM;WCDMA;LTE;NR,2020-01-11,active
821726,Xiaomi,Xiaomi X-37,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-18,active
169452,Vivo,Vivo X-37,smartphone,Android,GSM;WCDMA;LTE;NR,2020-09-09,active
851058,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2023-06-27,active
435671,Samsung,Samsung X-73,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-04,active
230120,Vivo,Vivo X-51,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-01,active
398882,Vivo,Vivo X-10,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-27,active
522377,Vivo,Vivo X-77,smartphone,Android,GSM;WCDMA;LTE,2025-01-03,active
592718,Oppo,Oppo X-48,smartphone,Android,GSM;WCDMA;LTE,2022-07-03,active
683480,Huawei,Huawei X-88,tablet,HarmonyOS,GSM;WCDMA;LTE,2022-12-15,active
617300,Huawei,Huawei X-57,router,HarmonyOS,GSM;WCDMA;LTE;NR,2020-01-08,active
150157,TP-Link,TP-Link X-23,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-12-14,active
337336,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-01-23,active
155040,Samsung,Samsung X-24,smartphone,Android,GSM;WCDMA;LTE,2022-02-09,active
445326,Huawei,Huawei X-44,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-10-15,active
225725,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-11-15,active
800695,Vivo,Vivo X-40,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-09,active
437548,Huawei,Huawei X-38,tablet,HarmonyOS,GSM;WCDMA;LTE,2022-12-03,active
470157,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-08-02,active
322796,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-08-04,active
456987,Vivo,Vivo X-77,smartphone,Android,GSM;WCDMA;LTE;NR,2022-05-23,active
576076,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2023-08-28,active
750618,Oppo,Oppo X-34,smartphone,Android,GSM;WCDMA;LTE,2023-03-22,active
422066,Quectel,Quectel X-28,iot,RTOS,GSM;WCDMA;NR,2020-12-04,active
352248,Oppo,Oppo X-33,smartphone,Android,GSM;WCDMA;LTE,2023-11-17,active
574628,Samsung,Samsung X-80,smartphone,Android,GSM;WCDMA;LTE,2023-04-05,active
516209,Vivo,Vivo X-52,smartphone,Android,GSM;WCDMA;LTE,2022-06-04,active
151521,Huawei,Huawei X-34,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-03-20,active
389329,Oppo,Oppo X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2025-01-21,active
361036,SimCom,SimCom X-24,iot,RTOS,GSM;WCDMA,2020-10-09,active
350365,Samsung,Samsung X-45,smartphone,Android,GSM;WCDMA;LTE,2024-12-23,active
524211,Samsung,Samsung X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-16,active
315697,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-10-10,active
869531,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-08-24,active
420155,TP-Link,TP-Link X-31,router,Embedded Linux,GSM;WCDMA;LTE,2020-03-06,active
448290,TP-Link,TP-Link X-11,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-06-01,active
286138,Quectel,Quectel X-31,iot,RTOS,GSM;WCDMA;NR,2020-10-12,active
596846,Oppo,Oppo X-41,smartphone,Android,GSM;WCDMA;LTE;NR,2020-01-19,active
813080,SimCom,SimCom X-77,iot,RTOS,GSM;WCDMA;NR,2021-02-04,active
419398,Netgear,Netgear X-67,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-09-09,active
795634,Xiaomi,Xiaomi X-68,smartphone,Android,GSM;WCDMA;LTE,2022-05-23,active
449950,ZTE,ZTE X-24,router,Embedded Linux,GSM;WCDMA;LTE,2024-12-21,active
121734,Oppo,Oppo X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-16,active
132405,Realme,Realme X-99,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-24,active
193610,Oppo,Oppo X-91,smartphone,Android,GSM;WCDMA;LTE,2022-11-22,active
671386,ZTE,ZTE X-77,router,Embedded Linux,GSM;WCDMA;LTE,2025-06-11,active
510020,Xiaomi,Xiaomi X-49,smartphone,Android,GSM;WCDMA;LTE,2024-09-23,active
459949,Huawei,Huawei X-65,router,HarmonyOS,GSM;WCDMA;LTE;NR,2024-06-10,active
215543,Telit,Telit X-97,iot,RTOS,GSM;WCDMA,2025-03-17,active
403858,Samsung,Samsung X-48,tablet,Android,GSM;WCDMA;LTE;NR,2020-05-01,active
575904,Xiaomi,Xiaomi X-85,smartphone,Android,GSM;WCDMA;LTE,2023-05-01,active
551226,Samsung,Samsung X-16,smartphone,Android,GSM;WCDMA;LTE,2022-05-26,active
626378,Samsung,Samsung X-21,tablet,Android,GSM;WCDMA;LTE;NR,2021-12-07,active
553038,Samsung,Samsung X-47,smartphone,Android,GSM;WCDMA;LTE,2023-06-08,active
951138,Huawei,Huawei X-64,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-05-10,active
726040,Vivo,Vivo X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2022-10-05,active
816514,Lenovo,Lenovo X-27,tablet,Android,GSM;WCDMA;LTE;NR,2021-05-10,active
189755,Realme,Realme X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-04,active
245342,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-12,active
591130,Oppo,Oppo X-63,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-18,active
127705,Telit,Telit X-21,iot,RTOS,GSM;WCDMA;NR,2024-05-26,active
354432,Xiaomi,Xiaomi X-26,smartphone,Android,GSM;WCDMA;LTE;NR,2024-05-02,active
892026,TP-Link,TP-Link X-61,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-09-15,active
979962,Samsung,Samsung X-44,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-11,active
723210,Xiaomi,Xiaomi X-82,smartphone,Android,GSM;WCDMA;LTE;NR,2022-01-04,active
876442,Vivo,Vivo X-16,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-18,active
876390,SimCom,SimCom X-38,iot,RTOS,GSM;WCDMA;NR,2025-03-10,active
758756,Samsung,Samsung X-72,smartphone,Android,GSM;WCDMA;LTE;NR,2021-02-03,active
100037,Samsung,Samsung X-76,smartphone,Android,GSM;WCDMA;LTE,2021-02-16,active
125854,ZTE,ZTE X-60,router,Embedded Linux,GSM;WCDMA;LTE,2020-05-13,active
607216,SimCom,SimCom X-79,iot,RTOS,GSM;WCDMA,2024-11-15,active
790130,Huawei,Huawei X-28,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-03-27,active
880768,Samsung,Samsung X-75,tablet,Android,GSM;WCDMA;LTE;NR,2024-04-16,active
603805,Realme,Realme X-22,smartphone,Android,GSM;WCDMA;LTE;NR,2023-06-22,active
388548,Realme,Realme X-23,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-01,active
397189,Vivo,Vivo X-59,smartphone,Android,GSM;WCDMA;LTE,2022-01-21,active
782017,ZTE,ZTE X-15,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-03-15,active
858188,Samsung,Samsung X-30,smartphone,Android,GSM;WCDMA;LTE,2024-04-12,active
840530,Vivo,Vivo X-18,smartphone,Android,GSM;WCDMA;LTE,2021-06-21,active
854145,Oppo,Oppo X-27,smartphone,Android,GSM;WCDMA;LTE,2025-05-13,active
171523,Telit,Telit X-58,iot,RTOS,GSM;WCDMA;NR,2024-11-06,active
704020,Lenovo,Lenovo X-26,tablet,Android,GSM;WCDMA;LTE;NR,2024-10-12,active
712885,Huawei,Huawei X-18,tablet,HarmonyOS,GSM;WCDMA;LTE,2025-03-08,active
201229,Huawei,Huawei X-96,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2021-12-26,active
348111,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-02-02,active
741627,Samsung,Samsung X-19,smartphone,Android,GSM;WCDMA;LTE;NR,2022-10-21,active
981516,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2023-07-05,active
768357,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2023-11-10,active
336450,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-02-19,active
125420,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2020-06-25,active
527847,Samsung,Samsung X-53,smartphone,Android,GSM;WCDMA;LTE,2025-12-21,active
653810,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-06-12,active
748522,TP-Link,TP-Link X-18,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-07-28,active
174310,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2020-08-08,active
153979,Lenovo,Lenovo X-12,tablet,Android,GSM;WCDMA;LTE,2022-05-13,active
837435,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2024-04-28,active
642910,Sierra Wireless,Sierra Wireless X-61,iot,Embedded Linux,GSM;WCDMA;NR,2024-12-04,active
711081,Xiaomi,Xiaomi X-93,smartphone,Android,GSM;WCDMA;LTE,2022-07-09,active
310251,Samsung,Samsung X-27,smartphone,Android,GSM;WCDMA;LTE,2025-06-25,active
795558,Quectel,Quectel X-40,iot,RTOS,GSM;WCDMA;NR,2024-10-23,active
975564,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2024-12-20,active
184508,ZTE,ZTE X-26,router,Embedded Linux,GSM;WCDMA;LTE,2020-02-02,active
620719,Realme,Realme X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-01,active
158045,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-11-22,active
873768,Oppo,Oppo X-16,smartphone,Android,GSM;WCDMA;LTE,2023-12-05,active
550592,Samsung,Samsung X-24,tablet,Android,GSM;WCDMA;LTE;NR,2024-06-12,active
303052,Samsung,Samsung X-40,smartphone,Android,GSM;WCDMA;LTE,2024-01-08,active
533130,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2020-02-02,active
232871,Xiaomi,Xiaomi X-15,smartphone,Android,GSM;WCDMA;LTE,2024-11-08,active
406616,Oppo,Oppo X-71,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-03,active
362352,SimCom,SimCom X-73,iot,RTOS,GSM;WCDMA;NR,2022-04-15,active
847775,Xiaomi,Xiaomi X-80,smartphone,Android,GSM;WCDMA;LTE,2025-04-17,active
380531,Vivo,Vivo X-74,smartphone,Android,GSM;WCDMA;LTE,2022-07-23,active
752079,Samsung,Samsung X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-10,active
877947,Samsung,Samsung X-57,smartphone,Android,GSM;WCDMA;LTE;NR,2021-01-08,active
832264,Oppo,Oppo X-24,smartphone,Android,GSM;WCDMA;LTE,2020-05-09,active
716814,Samsung,Samsung X-17,smartphone,Android,GSM;WCDMA;LTE,2024-07-16,active
119764,ZTE,ZTE X-66,router,Embedded Linux,GSM;WCDMA;LTE,2021-07-06,active
791982,Samsung,Samsung X-94,smartphone,Android,GSM;WCDMA;LTE,2024-06-01,active
738309,Lenovo,Lenovo X-43,tablet,Android,GSM;WCDMA;LTE;NR,2024-04-25,active
128673,Vivo,Vivo X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-25,active
159893,ZTE,ZTE X-96,router,Embedded Linux,GSM;WCDMA;LTE,2024-08-14,active
700417,Lenovo,Lenovo X-30,tablet,Android,GSM;WCDMA;LTE;NR,2023-12-08,active
238278,Sierra Wireless,Sierra Wireless X-97,iot,Embedded Linux,GSM;WCDMA;NR,2020-04-25,active
669171,Vivo,Vivo X-60,smartphone,Android,GSM;WCDMA;LTE,2022-06-09,active
791252,Realme,Realme X-87,smartphone,Android,GSM;WCDMA;LTE,2022-10-22,active
436581,TP-Link,TP-Link X-66,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-01-15,active
138801,Telit,Telit X-91,iot,RTOS,GSM;WCDMA;NR,2021-07-02,active
707723,Sierra Wireless,Sierra Wireless X-88,iot,Embedded Linux,GSM;WCDMA;NR,2020-08-06,active
370539,Lenovo,Lenovo X-43,tablet,Android,GSM;WCDMA;LTE;NR,2021-04-21,active
282971,Vivo,Vivo X-93,smartphone,Android,GSM;WCDMA;LTE,2020-11-02,active
293205,Huawei,Huawei X-84,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-12-08,active
163766,Sierra Wireless,Sierra Wireless X-42,iot,Embedded Linux,GSM;WCDMA,2022-09-23,active
146906,Lenovo,Lenovo X-23,tablet,Android,GSM;WCDMA;LTE,2023-02-17,active
181212,Xiaomi,Xiaomi X-83,smartphone,Android,GSM;WCDMA;LTE,2025-07-03,active
773067,Xiaomi,Xiaomi X-28,smartphone,Android,GSM;WCDMA;LTE,2024-06-11,active
527963,Netgear,Netgear X-70,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-10-01,active
268100,Xiaomi,Xiaomi X-29,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-20,active
